epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,408.309,1.54987,2.09255,0.81196,0.09033,0.49566,0.48056,0.28834,1.34059,2.21035,0.81812,0.000411036,0.000411036,0.000411036
